date,currency_code,rate,units
2024.04.26,KRW,0.028856,1
2024.04.26,MXN,2.3263,1
2024.04.26,MDL,2.2218,1
2024.04.26,NZD,23.6434,1
2024.04.26,NOK,3.6249,1
2024.04.26,RUB,0.43016,1
2024.04.26,SGD,29.1693,1
2024.04.26,ZAR,2.0917,1
2024.04.26,SEK,3.6517,1
2024.04.26,CHF,43.4266,1
2024.04.26,EGP,0.8282,1
2024.04.26,GBP,49.6274,1
2024.04.26,USD,39.6702,1
2024.04.26,BYN,14.4192,1
2024.04.26,AZN,23.3327,1
2024.04.26,RON,8.5448,1
2024.04.26,TRY,1.2201,1
2024.04.26,XDR,52.2905,1
2024.04.26,BGN,21.7407,1
2024.04.26,EUR,42.5205,1
2024.04.26,PLN,9.8591,1
2024.04.26,DZD,0.29133,1
2024.04.26,BDT,0.35452,1
2024.04.26,AMD,0.099159,1
2024.04.26,DOP,0.66115,1
2024.04.26,IRR,0.00092851,1
2024.04.26,IQD,0.029769,1
2024.04.26,KGS,0.43587,1
2024.04.26,LBP,0.000436,1
2024.04.26,LYD,8.0586,1
2024.04.26,MYR,8.2657,1
2024.04.26,MAD,3.8465,1
2024.04.26,PKR,0.14042,1
2024.04.26,SAR,10.3982,1
2024.04.26,VND,0.0015718,1
2024.04.26,THB,1.07729,1
2024.04.26,AED,10.6188,1
2024.04.26,TND,12.4776,1
2024.04.26,UZS,0.0030882,1
2024.04.26,TWD,1.221,1
2024.04.26,TMT,11.1421,1
2024.04.26,RSD,0.36025,1
2024.04.26,TJS,3.561,1
2024.04.26,GEL,14.9113,1
2024.04.26,BRL,7.2282,1
2024.04.26,XAU,92395.86,1
2024.04.26,XAG,1087.83,1
2024.04.26,XPT,35955.09,1
2024.04.26,XPD,39903.06,1
2024.04.27,AUD,25.9066,1
2024.04.27,CAD,29.0135,1
2024.04.27,CNY,5.4745,1
2024.04.27,CZK,1.6915,1
2024.04.27,DKK,5.7007,1
2024.04.27,HKD,5.0675,1
2024.04.27,HUF,0.108258,10
2024.04.27,INR,0.4761,1
2024.04.27,IDR,0.0024507,1
2024.04.27,ILS,10.4698,1
2024.04.27,JPY,0.25503,10
2024.04.27,KZT,0.089231,100
2024.04.27,KRW,0.028856,1
2024.04.27,MXN,2.3263,1
2024.04.27,MDL,2.2218,1
2024.04.27,NZD,23.6434,1
2024.04.27,NOK,3.6249,1
2024.04.27,RUB,0.43016,1
2024.04.27,SGD,29.1693,1
2024.04.27,ZAR,2.0917,1
2024.04.27,SEK,3.6517,1
2024.04.27,CHF,43.4266,1
2024.04.27,EGP,0.8282,1
2024.04.27,GBP,49.6274,1
2024.04.27,USD,39.6702,1
2024.04.27,BYN,14.4192,1
2024.04.27,AZN,23.3327,1
2024.04.27,RON,8.5448,1
2024.04.27,TRY,1.2201,1
2024.04.27,XDR,52.2905,1
2024.04.27,BGN,21.7407,1
2024.04.27,EUR,42.5205,1
2024.04.27,PLN,9.8591,1
2024.04.27,DZD,0.29133,1
2024.04.27,BDT,0.35452,1
2024.04.27,AMD,0.099159,1
2024.04.27,DOP,0.66115,1
2024.04.27,IRR,0.00092851,1
2024.04.27,IQD,0.029769,1
2024.04.27,KGS,0.43587,1
2024.04.27,LBP,0.000436,1
2024.04.27,LYD,8.0586,1
2024.04.27,MYR,8.2657,1
2024.04.27,MAD,3.8465,1
2024.04.27,PKR,0.14042,1
2024.04.27,SAR,10.3982,1
2024.04.27,VND,0.0015718,1
2024.04.27,THB,1.07729,1
2024.04.27,AED,10.6188,1
2024.04.27,TND,12.4776,1
2024.04.27,UZS,0.0030882,1
2024.04.27,TWD,1.221,1
2024.04.27,TMT,11.1421,1
2024.04.27,RSD,0.36025,1
2024.04.27,TJS,3.561,1
2024.04.27,GEL,14.9113,1
2024.04.27,BRL,7.2282,1
2024.04.27,XAU,92395.86,1
2024.04.27,XAG,1087.83,1
2024.04.27,XPT,35955.09,1
2024.04.27,XPD,39903.06,1
2024.04.28,AUD,25.9066,1
2024.04.28,CAD,29.0135,1
2024.04.28,CNY,5.4745,1
2024.04.28,CZK,1.6915,1
2024.04.28,DKK,5.7007,1
2024.04.28,HKD,5.0675,1
2024.04.28,HUF,0.108258,10
2024.04.28,INR,0.4761,1
2024.04.28,IDR,0.0024507,1
2024.04.28,ILS,10.4698,1
2024.04.28,JPY,0.25503,10
2024.04.28,KZT,0.089231,100
2024.04.28,KRW,0.028856,1
2024.04.28,MXN,2.3263,1
2024.04.28,MDL,2.2218,1
2024.04.28,NZD,23.6434,1
2024.04.28,NOK,3.6249,1
2024.04.28,RUB,0.43016,1
2024.04.28,SGD,29.1693,1
2024.04.28,ZAR,2.0917,1
2024.04.28,SEK,3.6517,1
2024.04.28,CHF,43.4266,1
2024.04.28,EGP,0.8282,1
2024.04.28,GBP,49.6274,1
2024.04.28,USD,39.6702,1
2024.04.28,BYN,14.4192,1
2024.04.28,AZN,23.3327,1
2024.04.28,RON,8.5448,1
2024.04.28,TRY,1.2201,1
2024.04.28,XDR,52.2905,1
2024.04.28,BGN,21.7407,1
2024.04.28,EUR,42.5205,1
2024.04.28,PLN,9.8591,1
2024.04.28,DZD,0.29133,1
2024.04.28,BDT,0.35452,1
2024.04.28,AMD,0.099159,1
2024.04.28,DOP,0.66115,1
2024.04.28,IRR,0.00092851,1
2024.04.28,IQD,0.029769,1
2024.04.28,KGS,0.43587,1
2024.04.28,LBP,0.000436,1
2024.04.28,LYD,8.0586,1
2024.04.28,MYR,8.2657,1
2024.04.28,MAD,3.8465,1
2024.04.28,PKR,0.14042,1
2024.04.28,SAR,10.3982,1
2024.04.28,VND,0.0015718,1
2024.04.28,THB,1.07729,1
2024.04.28,AED,10.6188,1
2024.04.28,TND,12.4776,1
2024.04.28,UZS,0.0030882,1
2024.04.28,TWD,1.221,1
2024.04.28,TMT,11.1421,1
2024.04.28,RSD,0.36025,1
2024.04.28,TJS,3.561,1
2024.04.28,GEL,14.9113,1
2024.04.28,BRL,7.2282,1
2024.04.28,XAU,92395.86,1
2024.04.28,XAG,1087.83,1
2024.04.28,XPT,35955.09,1
2024.04.28,XPD,39903.06,1
2024.04.29,AUD,25.8816,1
2024.04.29,CAD,28.9972,1
2024.04.29,CNY,5.4649,1
2024.04.29,CZK,1.6867,1
2024.04.29,DKK,5.691,1
2024.04.29,HKD,5.0584,1
2024.04.29,HUF,0.108183,10
2024.04.29,INR,0.47511,1
2024.04.29,IDR,0.0024423,1
2024.04.29,ILS,10.4009,1
2024.04.29,JPY,0.25254,10
2024.04.29,KZT,0.089457,100
2024.04.29,KRW,0.028796,1
2024.04.29,MXN,2.2942,1
2024.04.29,MDL,2.22,1
2024.04.29,NZD,23.5629,1
2024.04.29,NOK,3.5997,1
2024.04.29,RUB,0.43076,1
2024.04.29,SGD,29.0888,1
2024.04.29,ZAR,2.0991,1
2024.04.29,SEK,3.6272,1
2024.04.29,CHF,43.4084,1
2024.04.29,EGP,0.8269,1
2024.04.29,GBP,49.5494,1
2024.04.29,USD,39.6015,1
2024.04.29,BYN,14.3943,1
2024.04.29,AZN,23.2923,1
2024.04.29,RON,8.5282,1
2024.04.29,TRY,1.218,1
2024.04.29,XDR,52.1706,1
2024.04.29,BGN,21.6995,1
2024.04.29,EUR,42.4409,1
2024.04.29,PLN,9.8181,1
2024.04.29,DZD,0.29133,1
2024.04.29,BDT,0.35452,1
2024.04.29,AMD,0.099159,1
2024.04.29,DOP,0.66115,1
2024.04.29,IRR,0.00092851,1
2024.04.29,IQD,0.029769,1
2024.04.29,KGS,0.43587,1
2024.04.29,LBP,0.000436,1
2024.04.29,LYD,8.0586,1
2024.04.29,MYR,8.2657,1
2024.04.29,MAD,3.8465,1
2024.04.29,PKR,0.14042,1
2024.04.29,SAR,10.3982,1
2024.04.29,VND,0.0015718,1
2024.04.29,THB,1.07729,1
2024.04.29,AED,10.6188,1
2024.04.29,TND,12.4776,1
2024.04.29,UZS,0.0030882,1
2024.04.29,TWD,1.221,1
2024.04.29,TMT,11.1421,1
2024.04.29,RSD,0.36025,1
2024.04.29,TJS,3.561,1
2024.04.29,GEL,14.9113,1
2024.04.29,BRL,7.2282,1
2024.04.29,XAU,92856.01,1
2024.04.29,XAG,1091.89,1
2024.04.29,XPT,36302.7,1
2024.04.29,XPD,38449.1,1
2024.04.30,AUD,26.0426,1
2024.04.30,CAD,29.0571,1
2024.04.30,CNY,5.4782,1
2024.04.30,CZK,1.6882,1
2024.04.30,DKK,5.6981,1
2024.04.30,HKD,5.0682,1
2024.04.30,HUF,0.108548,10
2024.04.30,INR,0.47519,1
2024.04.30,IDR,0.0024409,1
2024.04.30,ILS,10.5477,1
2024.04.30,JPY,0.25386,10
2024.04.30,KZT,0.089846,100
2024.04.30,KRW,0.028797,1
2024.04.30,MXN,2.3191,1
2024.04.30,MDL,2.2272,1
2024.04.30,NZD,23.6981,1
2024.04.30,NOK,3.6091,1
2024.04.30,RUB,0.42547,1
2024.04.30,SGD,29.1639,1
2024.04.30,ZAR,2.121,1
2024.04.30,SEK,3.6357,1
2024.04.30,CHF,43.4846,1
2024.04.30,EGP,0.8281,1
2024.04.30,GBP,49.7129,1
2024.04.30,USD,39.6688,1
2024.04.30,BYN,14.4187,1
2024.04.30,AZN,23.3415,1
2024.04.30,RON,8.541,1
2024.04.30,TRY,1.2251,1
2024.04.30,XDR,52.2761,1
2024.04.30,BGN,21.7304,1
2024.04.30,EUR,42.4972,1
2024.04.30,PLN,9.8283,1
2024.04.30,DZD,0.29133,1
2024.04.30,BDT,0.35452,1
2024.04.30,AMD,0.099159,1
2024.04.30,DOP,0.66115,1
2024.04.30,IRR,0.00092851,1
2024.04.30,IQD,0.029769,1
2024.04.30,KGS,0.43587,1
2024.04.30,LBP,0.000436,1
2024.04.30,LYD,8.0586,1
2024.04.30,MYR,8.2657,1
2024.04.30,MAD,3.8465,1
2024.04.30,PKR,0.14042,1
2024.04.30,SAR,10.3982,1
2024.04.30,VND,0.0015718,1
2024.04.30,THB,1.07729,1
2024.04.30,AED,10.6188,1
2024.04.30,TND,12.4776,1
2024.04.30,UZS,0.0030882,1
2024.04.30,TWD,1.221,1
2024.04.30,TMT,11.1421,1
2024.04.30,RSD,0.36025,1
2024.04.30,TJS,3.561,1
2024.04.30,GEL,14.9113,1
2024.04.30,BRL,7.2282,1
2024.04.30,XAU,92682.98,1
2024.04.30,XAG,1083.03,1
2024.04.30,XPT,36951.09,1
2024.04.30,XPD,37987.24,1
2024.05.01,AUD,25.7955,1
2024.05.01,CAD,28.8621,1
2024.05.01,CNY,5.4571,1
2024.05.01,CZK,1.6849,1
2024.05.01,DKK,5.6798,1
2024.05.01,HKD,5.0529,1
2024.05.01,HUF,0.108483,10
2024.05.01,INR,0.4736,1
2024.05.01,IDR,0.0024302,1
2024.05.01,ILS,10.5416,1
2024.05.01,JPY,0.2518,10
2024.05.01,KZT,0.089328,100
2024.05.01,KRW,0.028591,1
2024.05.01,MXN,2.329,1
2024.05.01,MDL,2.2361,1
2024.05.01,NZD,23.4957,1
2024.05.01,NOK,3.5874,1
2024.05.01,RUB,0.42275,1
2024.05.01,SGD,29.0317,1
2024.05.01,ZAR,2.1109,1
2024.05.01,SEK,3.6064,1
2024.05.01,CHF,43.309,1
2024.05.01,EGP,0.8253,1
2024.05.01,GBP,49.5598,1
2024.05.01,USD,39.5151,1
2024.05.01,BYN,14.3629,1
2024.05.01,AZN,23.2414,1
2024.05.01,RON,8.5149,1
2024.05.01,TRY,1.2204,1
2024.05.01,XDR,52.0743,1
2024.05.01,BGN,21.6616,1
2024.05.01,EUR,42.3641,1
2024.05.01,PLN,9.8118,1
2024.05.01,DZD,0.29444,1
2024.05.01,BDT,0.35923,1
2024.05.01,AMD,0.101843,1
2024.05.01,DOP,0.67765,1
2024.05.01,IRR,0.00094084,1
2024.05.01,IQD,0.030164,1
2024.05.01,KGS,0.44558,1
2024.05.01,LBP,0.000442,1
2024.05.01,LYD,8.1112,1
2024.05.01,MYR,8.2796,1
2024.05.01,MAD,3.9156,1
2024.05.01,PKR,0.14195,1
2024.05.01,SAR,10.5357,1
2024.05.01,VND,0.001559,1
2024.05.01,THB,1.06607,1
2024.05.01,AED,10.7586,1
2024.05.01,TND,12.5712,1
2024.05.01,UZS,0.0031311,1
2024.05.01,TWD,1.21335,1
2024.05.01,TMT,11.29,1
2024.05.01,RSD,0.36176,1
2024.05.01,TJS,3.6171,1
2024.05.01,GEL,14.7362,1
2024.05.01,BRL,7.7185,1
2024.05.01,XAU,91403.17,1
2024.05.01,XAG,1050.88,1
2024.05.01,XPT,37079.39,1
2024.05.01,XPD,37696.22,1
2024.05.02,AUD,25.6887,1
2024.05.02,CAD,28.7809,1
2024.05.02,CNY,5.4739,1
2024.05.02,CZK,1.681,1
2024.05.02,DKK,5.6716,1
2024.05.02,HKD,5.0659,1
2024.05.02,HUF,0.108404,10
2024.05.02,INR,0.47506,1
2024.05.02,IDR,0.0024377,1
2024.05.02,ILS,10.6004,1
2024.05.02,JPY,0.25106,10
2024.05.02,KZT,0.089603,100
2024.05.02,KRW,0.028573,1
2024.05.02,MXN,2.3197,1
2024.05.02,MDL,2.243,1
2024.05.02,NZD,23.362,1
2024.05.02,NOK,3.5727,1
2024.05.02,RUB,0.42326,1
2024.05.02,SGD,29.0317,1
2024.05.02,ZAR,2.1251,1
2024.05.02,SEK,3.6053,1
2024.05.02,CHF,43.079,1
2024.05.02,EGP,0.828,1
2024.05.02,GBP,49.4828,1
2024.05.02,USD,39.637,1
2024.05.02,BYN,14.4072,1
2024.05.02,AZN,23.3131,1
2024.05.02,RON,8.5029,1
2024.05.02,TRY,1.2208,1
2024.05.02,XDR,52.1225,1
2024.05.02,BGN,21.6241,1
2024.05.02,EUR,42.2986,1
2024.05.02,PLN,9.7465,1
2024.05.02,DZD,0.29444,1
2024.05.02,BDT,0.35923,1
2024.05.02,AMD,0.101843,1
2024.05.02,DOP,0.67765,1
2024.05.02,IRR,0.00094084,1
2024.05.02,IQD,0.030164,1
2024.05.02,KGS,0.44558,1
2024.05.02,LBP,0.000442,1
2024.05.02,LYD,8.1112,1
2024.05.02,MYR,8.2796,1
2024.05.02,MAD,3.9156,1
2024.05.02,PKR,0.14195,1
2024.05.02,SAR,10.5357,1
2024.05.02,VND,0.001559,1
2024.05.02,THB,1.06607,1
2024.05.02,AED,10.7586,1
2024.05.02,TND,12.5712,1
2024.05.02,UZS,0.0031311,1
2024.05.02,TWD,1.21335,1
2024.05.02,TMT,11.29,1
2024.05.02,RSD,0.36176,1
2024.05.02,TJS,3.6171,1
2024.05.02,GEL,14.7362,1
2024.05.02,BRL,7.7185,1
2024.05.02,XAU,90943.93,1
2024.05.02,XAG,1049.31,1
2024.05.02,XPT,37687.26,1
2024.05.02,XPD,37429.62,1
2024.05.03,AUD,25.8121,1
2024.05.03,CAD,28.8131,1
2024.05.03,CNY,5.4597,1
2024.05.03,CZK,1.6849,1
2024.05.03,DKK,5.6727,1
2024.05.03,HKD,5.0571,1
2024.05.03,HUF,0.108785,10
2024.05.03,INR,0.47365,1
2024.05.03,IDR,0.0024427,1
2024.05.03,ILS,10.5597,1
2024.05.03,JPY,0.25541,10
2024.05.03,KZT,0.089192,100
2024.05.03,KRW,0.02874,1
2024.05.03,MXN,2.3312,1
2024.05.03,MDL,2.2429,1
2024.05.03,NZD,23.4361,1
2024.05.03,NOK,3.5726,1
2024.05.03,RUB,0.43002,1
2024.05.03,SGD,29.093,1
2024.05.03,ZAR,2.118,1
2024.05.03,SEK,3.6238,1
2024.05.03,CHF,43.3492,1
2024.05.03,EGP,0.8245,1
2024.05.03,GBP,49.4695,1
2024.05.03,USD,39.5345,1
2024.05.03,BYN,14.3699,1
2024.05.03,AZN,23.2529,1
2024.05.03,RON,8.5031,1
2024.05.03,TRY,1.2213,1
2024.05.03,XDR,52.1093,1
2024.05.03,BGN,21.6331,1
2024.05.03,EUR,42.3098,1
2024.05.03,PLN,9.7768,1
2024.05.03,DZD,0.29444,1
2024.05.03,BDT,0.35923,1
2024.05.03,AMD,0.101843,1
2024.05.03,DOP,0.67765,1
2024.05.03,IRR,0.00094084,1
2024.05.03,IQD,0.030164,1
2024.05.03,KGS,0.44558,1
2024.05.03,LBP,0.000442,1
2024.05.03,LYD,8.1112,1
2024.05.03,MYR,8.2796,1
2024.05.03,MAD,3.9156,1
2024.05.03,PKR,0.14195,1
2024.05.03,SAR,10.5357,1
2024.05.03,VND,0.001559,1
2024.05.03,THB,1.06607,1
2024.05.03,AED,10.7586,1
2024.05.03,TND,12.5712,1
2024.05.03,UZS,0.0031311,1
2024.05.03,TWD,1.21335,1
2024.05.03,TMT,11.29,1
2024.05.03,RSD,0.36176,1
2024.05.03,TJS,3.6171,1
2024.05.03,GEL,14.7362,1
2024.05.03,BRL,7.7185,1
2024.05.03,XAU,90886.65,1
2024.05.03,XAG,1039.22,1
2024.05.03,XPT,37641.19,1
2024.05.03,XPD,37103.13,1
2024.05.04,AUD,25.8121,1
2024.05.04,CAD,28.8131,1
2024.05.04,CNY,5.4597,1
2024.05.04,CZK,1.6849,1
2024.05.04,DKK,5.6727,1
2024.05.04,HKD,5.0571,1
2024.05.04,HUF,0.108785,10
2024.05.04,INR,0.47365,1
2024.05.04,IDR,0.0024427,1
2024.05.04,ILS,10.5597,1
2024.05.04,JPY,0.25541,10
2024.05.04,KZT,0.089192,100
2024.05.04,KRW,0.02874,1
2024.05.04,MXN,2.3312,1
2024.05.04,MDL,2.2429,1
2024.05.04,NZD,23.4361,1
2024.05.04,NOK,3.5726,1
2024.05.04,RUB,0.43002,1
2024.05.04,SGD,29.093,1
2024.05.04,ZAR,2.118,1
2024.05.04,SEK,3.6238,1
2024.05.04,CHF,43.3492,1
2024.05.04,EGP,0.8245,1
2024.05.04,GBP,49.4695,1
2024.05.04,USD,39.5345,1
2024.05.04,BYN,14.3699,1
2024.05.04,AZN,23.2529,1
2024.05.04,RON,8.5031,1
2024.05.04,TRY,1.2213,1
2024.05.04,XDR,52.1093,1
2024.05.04,BGN,21.6331,1
2024.05.04,EUR,42.3098,1
2024.05.04,PLN,9.7768,1
2024.05.04,DZD,0.29444,1
2024.05.04,BDT,0.35923,1
2024.05.04,AMD,0.101843,1
2024.05.04,DOP,0.67765,1
2024.05.04,IRR,0.00094084,1
2024.05.04,IQD,0.030164,1
2024.05.04,KGS,0.44558,1
2024.05.04,LBP,0.000442,1
2024.05.04,LYD,8.1112,1
2024.05.04,MYR,8.2796,1
2024.05.04,MAD,3.9156,1
2024.05.04,PKR,0.14195,1
2024.05.04,SAR,10.5357,1
2024.05.04,VND,0.001559,1
2024.05.04,THB,1.06607,1
2024.05.04,AED,10.7586,1
2024.05.04,TND,12.5712,1
2024.05.04,UZS,0.0031311,1
2024.05.04,TWD,1.21335,1
2024.05.04,TMT,11.29,1
2024.05.04,RSD,0.36176,1
2024.05.04,TJS,3.6171,1
2024.05.04,GEL,14.7362,1
2024.05.04,BRL,7.7185,1
2024.05.04,XAU,90886.65,1
2024.05.04,XAG,1039.22,1
2024.05.04,XPT,37641.19,1
2024.05.04,XPD,37103.13,1
2024.05.05,AUD,25.8121,1
2024.05.05,CAD,28.8131,1
2024.05.05,CNY,5.4597,1
2024.05.05,CZK,1.6849,1
2024.05.05,DKK,5.6727,1
2024.05.05,HKD,5.0571,1
2024.05.05,HUF,0.108785,10
2024.05.05,INR,0.47365,1
2024.05.05,IDR,0.0024427,1
2024.05.05,ILS,10.5597,1
2024.05.05,JPY,0.25541,10
2024.05.05,KZT,0.089192,100
2024.05.05,KRW,0.02874,1
2024.05.05,MXN,2.3312,1
2024.05.05,MDL,2.2429,1
2024.05.05,NZD,23.4361,1
2024.05.05,NOK,3.5726,1
2024.05.05,RUB,0.43002,1
2024.05.05,SGD,29.093,1
2024.05.05,ZAR,2.118,1
2024.05.05,SEK,3.6238,1
2024.05.05,CHF,43.3492,1
2024.05.05,EGP,0.8245,1
2024.05.05,GBP,49.4695,1
2024.05.05,USD,39.5345,1
2024.05.05,BYN,14.3699,1
2024.05.05,AZN,23.2529,1
2024.05.05,RON,8.5031,1
2024.05.05,TRY,1.2213,1
2024.05.05,XDR,52.1093,1
2024.05.05,BGN,21.6331,1
2024.05.05,EUR,42.3098,1
2024.05.05,PLN,9.7768,1
2024.05.05,DZD,0.29444,1
2024.05.05,BDT,0.35923,1
2024.05.05,AMD,0.101843,1
2024.05.05,DOP,0.67765,1
2024.05.05,IRR,0.00094084,1
2024.05.05,IQD,0.030164,1
2024.05.05,KGS,0.44558,1
2024.05.05,LBP,0.000442,1
2024.05.05,LYD,8.1112,1
2024.05.05,MYR,8.2796,1
2024.05.05,MAD,3.9156,1
2024.05.05,PKR,0.14195,1
2024.05.05,SAR,10.5357,1
2024.05.05,VND,0.001559,1
2024.05.05,THB,1.06607,1
2024.05.05,AED,10.7586,1
2024.05.05,TND,12.5712,1
2024.05.05,UZS,0.0031311,1
2024.05.05,TWD,1.21335,1
2024.05.05,TMT,11.29,1
2024.05.05,RSD,0.36176,1
2024.05.05,TJS,3.6171,1
2024.05.05,GEL,14.7362,1
2024.05.05,BRL,7.7185,1
2024.05.05,XAU,90886.65,1
2024.05.05,XAG,1039.22,1
2024.05.05,XPT,37641.19,1
2024.05.05,XPD,37103.13,1
2024.05.06,AUD,25.9192,1
2024.05.06,CAD,28.8263,1
2024.05.06,CNY,5.4407,1
2024.05.06,CZK,1.6925,1
2024.05.06,DKK,5.676,1
2024.05.06,HKD,5.0414,1
2024.05.06,HUF,0.108891,10
2024.05.06,INR,0.47217,1
2024.05.06,IDR,0.0024496,1
2024.05.06,ILS,10.5889,1
2024.05.06,JPY,0.25714,10
2024.05.06,KZT,0.08875,100
2024.05.06,KRW,0.028901,1
2024.05.06,MXN,2.3266,1
2024.05.06,MDL,2.2351,1
2024.05.06,NZD,23.5751,1
2024.05.06,NOK,3.6141,1
2024.05.06,RUB,0.43084,1
2024.05.06,SGD,29.1311,1
2024.05.06,ZAR,2.1282,1
2024.05.06,SEK,3.6364,1
2024.05.06,CHF,43.4413,1
2024.05.06,EGP,0.8221,1
2024.05.06,GBP,49.4628,1
2024.05.06,USD,39.3969,1
2024.05.06,BYN,14.3199,1
2024.05.06,AZN,23.1719,1
2024.05.06,RON,8.5083,1
2024.05.06,TRY,1.2181,1
2024.05.06,XDR,52.0414,1
2024.05.06,BGN,21.6122,1
2024.05.06,EUR,42.3359,1
2024.05.06,PLN,9.7825,1
2024.05.06,DZD,0.29444,1
2024.05.06,BDT,0.35923,1
2024.05.06,AMD,0.101843,1
2024.05.06,DOP,0.67765,1
2024.05.06,IRR,0.00094084,1
2024.05.06,IQD,0.030164,1
2024.05.06,KGS,0.44558,1
2024.05.06,LBP,0.000442,1
2024.05.06,LYD,8.1112,1
2024.05.06,MYR,8.2796,1
2024.05.06,MAD,3.9156,1
2024.05.06,PKR,0.14195,1
2024.05.06,SAR,10.5357,1
2024.05.06,VND,0.001559,1
2024.05.06,THB,1.06607,1
2024.05.06,AED,10.7586,1
2024.05.06,TND,12.5712,1
2024.05.06,UZS,0.0031311,1
2024.05.06,TWD,1.21335,1
2024.05.06,TMT,11.29,1
2024.05.06,RSD,0.36176,1
2024.05.06,TJS,3.6171,1
2024.05.06,GEL,14.7362,1
2024.05.06,BRL,7.7185,1
2024.05.06,XAU,90513.59,1
2024.05.06,XAG,1041.65,1
2024.05.06,XPT,37984.92,1
2024.05.06,XPD,36819.55,1
2024.05.07,AUD,26.0931,1
2024.05.07,CAD,28.7859,1
2024.05.07,CNY,5.4609,1
2024.05.07,CZK,1.6954,1
2024.05.07,DKK,5.6841,1
2024.05.07,HKD,5.0354,1
2024.05.07,HUF,0.108875,10
2024.05.07,INR,0.47136,1
2024.05.07,IDR,0.0024556,1
2024.05.07,ILS,10.5278,1
2024.05.07,JPY,0.25594,10
2024.05.07,KZT,0.089519,100
2024.05.07,KRW,0.02896,1
2024.05.07,MXN,2.326,1
2024.05.07,MDL,2.2328,1
2024.05.07,NZD,23.6963,1
2024.05.07,NOK,3.6367,1
2024.05.07,RUB,0.43154,1
2024.05.07,SGD,29.1462,1
2024.05.07,ZAR,2.1378,1
2024.05.07,SEK,3.6498,1
2024.05.07,CHF,43.473,1
2024.05.07,EGP,0.8209,1
2024.05.07,GBP,49.4982,1
2024.05.07,USD,39.3561,1
2024.05.07,BYN,14.3051,1
2024.05.07,AZN,23.1629,1
2024.05.07,RON,8.5268,1
2024.05.07,TRY,1.2193,1
2024.05.07,XDR,52.05,1
2024.05.07,BGN,21.6492,1
2024.05.07,EUR,42.3983,1
2024.05.07,PLN,9.812,1
2024.05.07,DZD,0.29444,1
2024.05.07,BDT,0.35923,1
2024.05.07,AMD,0.101843,1
2024.05.07,DOP,0.67765,1
2024.05.07,IRR,0.00094084,1
2024.05.07,IQD,0.030164,1
2024.05.07,KGS,0.44558,1
2024.05.07,LBP,0.000442,1
2024.05.07,LYD,8.1112,1
2024.05.07,MYR,8.2796,1
2024.05.07,MAD,3.9156,1
2024.05.07,PKR,0.14195,1
2024.05.07,SAR,10.5357,1
2024.05.07,VND,0.001559,1
2024.05.07,THB,1.06607,1
2024.05.07,AED,10.7586,1
2024.05.07,TND,12.5712,1
2024.05.07,UZS,0.0031311,1
2024.05.07,TWD,1.21335,1
2024.05.07,TMT,11.29,1
2024.05.07,RSD,0.36176,1
2024.05.07,TJS,3.6171,1
2024.05.07,GEL,14.7362,1
2024.05.07,BRL,7.7185,1
2024.05.07,XAU,91231.77,1
2024.05.07,XAG,1065.84,1
2024.05.07,XPT,37891.66,1
2024.05.07,XPD,37741.32,1
2024.05.08,AUD,25.9554,1
2024.05.08,CAD,28.7235,1
2024.05.08,CNY,5.4443,1
2024.05.08,CZK,1.691,1
2024.05.08,DKK,5.6726,1
2024.05.08,HKD,5.0248,1
2024.05.08,HUF,0.10874,10
2024.05.08,INR,0.47054,1
2024.05.08,IDR,0.002449,1
2024.05.08,ILS,10.5579,1
2024.05.08,JPY,0.2543,10
2024.05.08,KZT,0.089371,100
2024.05.08,KRW,0.028903,1
2024.05.08,MXN,2.3299,1
2024.05.08,MDL,2.2255,1
2024.05.08,NZD,23.6133,1
2024.05.08,NOK,3.6177,1
2024.05.08,RUB,0.43085,1
2024.05.08,SGD,29.0376,1
2024.05.08,ZAR,2.1259,1
2024.05.08,SEK,3.6223,1
2024.05.08,CHF,43.3116,1
2024.05.08,EGP,0.8238,1
2024.05.08,GBP,49.2937,1
2024.05.08,USD,39.2966,1
2024.05.08,BYN,14.2834,1
2024.05.08,AZN,23.1129,1
2024.05.08,RON,8.5026,1
2024.05.08,TRY,1.2177,1
2024.05.08,XDR,51.9252,1
2024.05.08,BGN,21.6308,1
2024.05.08,EUR,42.3087,1
2024.05.08,PLN,9.8102,1
2024.05.08,DZD,0.29444,1
2024.05.08,BDT,0.35923,1
2024.05.08,AMD,0.101843,1
2024.05.08,DOP,0.67765,1
2024.05.08,IRR,0.00094084,1
2024.05.08,IQD,0.030164,1
2024.05.08,KGS,0.44558,1
2024.05.08,LBP,0.000442,1
2024.05.08,LYD,8.1112,1
2024.05.08,MYR,8.2796,1
2024.05.08,MAD,3.9156,1
2024.05.08,PKR,0.14195,1
2024.05.08,SAR,10.5357,1
2024.05.08,VND,0.001559,1
2024.05.08,THB,1.06607,1
2024.05.08,AED,10.7586,1
2024.05.08,TND,12.5712,1
2024.05.08,UZS,0.0031311,1
2024.05.08,TWD,1.21335,1
2024.05.08,TMT,11.29,1
2024.05.08,RSD,0.36176,1
2024.05.08,TJS,3.6171,1
2024.05.08,GEL,14.7362,1
2024.05.08,BRL,7.7185,1
2024.05.08,XAU,90885.57,1
2024.05.08,XAG,1072.77,1
2024.05.08,XPT,37582.48,1
2024.05.08,XPD,38439.93,1
